area,location,number_rooms,price_per_meter,url
64 m²,"Wrocław, Fabryczna, Nowy Dwór",3 pokoje,6 563 zł/m²,https://www.otodom.pl/oferta/ladne-3-pokojowe-na-nowym-dworze-ID42fWl.html#7608e89759
121 m²,"Wrocław, Śródmieście",4 pokoje,7 017 zł/m²,https://www.otodom.pl/oferta/okolice-placu-macieja-nowa-elewacja-po-remoncie-ID42ffO.html#7608e89759
82 m²,"Wrocław, Rynek",3 pokoje,10 854 zł/m²,https://www.otodom.pl/oferta/apartament-3-pokoje-wiezienna-rynek-centrum-ID42eJe.html#7608e89759
55 m²,"Wrocław, Stare Miasto",3 pokoje,7 055 zł/m²,https://www.otodom.pl/oferta/okolice-placu-legionow-rozklad-piwnica-ID42eDH.html#7608e89759
55 m²,"Wrocław, Krzyki",3 pokoje,7 055 zł/m²,https://www.otodom.pl/oferta/kameralna-inwestycja-na-ksiezu-malym-ID421f3.html#7608e89759
"54,17 m²","Wrocław, Fabryczna, Złotniki",2 pokoje,6 385 zł/m²,https://www.otodom.pl/oferta/6-385zl-m2-rodzinna-okolica-ostatnie-mieszkania-ID42evq.html#7608e89759
"27,56 m²","Wrocław, Stare Miasto",1 pokój,12 000 zł/m²,https://www.otodom.pl/oferta/kawalerka-centrum-mozliwosc-odliczenia-vat-bez-pcc-ID42eja.html#7608e89759
63 m²,"Wrocław, Fabryczna, Gądów Mały",3 pokoje,7 778 zł/m²,https://www.otodom.pl/oferta/mieszkanie-63-m-wroclaw-ID42e8e.html#7608e89759
104 m²,"Wrocław, Krzyki, Borek",3 pokoje,15 000 zł/m²,https://www.otodom.pl/oferta/luksusowy-apartament-na-borku-ID44z68.html#d2a803a813
"184,50 m²","Wrocław, Stare Miasto",10 pokoi,15 176 zł/m²,https://www.otodom.pl/oferta/luksusowe-apartamenty-dla-inwestora-szewska-kotla-ID44cdA.html#d2a803a813
"42,97 m²","Wrocław, Krzyki",2 pokoje,9 658 zł/m²,https://www.otodom.pl/oferta/piekne-2pokoje-300m-od-sky-towera-ID43Kgv.html#d2a803a813
150 m²,"Wrocław, Psie Pole, Zgorzelisko",4 pokoje,działka 617 m²,https://www.otodom.pl/oferta/dom-150-m-wroclaw-ID42dOK.html#d2a803a813
"46,85 m²","Wrocław, Krzyki",2 pokoje,6 400 zł/m²,https://www.otodom.pl/oferta/dwupokojowe-nowe-osiedle-okazyjna-cena-ID42dHp.html#d2a803a813
49 m²,"Wrocław, Psie Pole, Sołtysowice",2 pokoje,6 490 zł/m²,https://www.otodom.pl/oferta/mieszkanie-wroclaw-soltysowice-ID42dHn.html#d2a803a813
"59,70 m²","Wrocław, Krzyki, Jagodno",3 pokoje,6 744 zł/m²,https://www.otodom.pl/oferta/gotowe-3-pokojowe-krzyki-ID42dyu.html#d2a803a813
"47,10 m²","Wrocław, Psie Pole, Poświętne",2 pokoje,7 390 zł/m²,https://www.otodom.pl/oferta/ostatnie-gotowe-mieszkanie-balkon-zielen-ID42dwP.html#d2a803a813
"47,10 m²","Wrocław, Krzyki, Jagodno",2 pokoje,7 295 zł/m²,https://www.otodom.pl/oferta/2-pokoje-krzyki-2019-ID42dqI.html#d2a803a813
"47,19 m²","Wrocław, Fabryczna, Maślice",2 pokoje,6 950 zł/m²,https://www.otodom.pl/oferta/nowoczesne-mieszkanie-dwupokojowe-ID42diN.html#d2a803a813
"411,42 m²","Wrocław, Krzyki, Ołtaszyn",>10 pokoi,działka 1 402 m²,https://www.otodom.pl/oferta/3-pietrowy-dom-w-zabudowie-szeregowej-oltaszyn-ID42dhE.html#d2a803a813
190 m²,"Wrocław, Fabryczna, Żerniki",5 pokoi,działka 230 m²,https://www.otodom.pl/oferta/domek-na-zernikach-w-zabudowie-szeregowej-ID40YLn.html#d2a803a813
"72,84 m²","Wrocław, Krzyki",4 pokoje,6 000 zł/m²,https://www.otodom.pl/oferta/duze-mieszkanie-i-duza-promocja-ID42cJB.html#d2a803a813
48 m²,"Wrocław, Krzyki",4 pokoje,9 771 zł/m²,https://www.otodom.pl/oferta/mieszkanie-48-m-wroclaw-ID42cHo.html#d2a803a813
48 m²,"Wrocław, Krzyki, Borek",4 pokoje,9 771 zł/m²,https://www.otodom.pl/oferta/dzialka-904-m-wroclaw-ID40i76.html#d2a803a813
59 m²,"Wrocław, Śródmieście",3 pokoje,9 831 zł/m²,https://www.otodom.pl/oferta/mieszkanie-59-m-wroclaw-ID41uDc.html#d2a803a813
"93,87 m²","Wrocław, Fabryczna, Żerniki",3 pokoje,8 000 zł/m²,https://www.otodom.pl/oferta/mieszkanie-93-87-m-wroclaw-ID40Sey.html#d2a803a813
"62,58 m²","Wrocław, dolnośląskie",3 pokoje,10 230 zł/m²,https://www.otodom.pl/oferta/nowe-prestizowa-lokalizacja-62-5-mkw-centrum-ID42cEy.html#d2a803a813
72 m²,"Wrocław, Psie Pole",4 pokoje,5 556 zł/m²,https://www.otodom.pl/oferta/okolice-litewskiej-balkon-piwnica-komorka-ID42cDv.html#d2a803a813
"61,36 m²","Wrocław, Krzyki",3 pokoje,6 100 zł/m²,https://www.otodom.pl/oferta/promocja-mieszkanie-na-osiedlu-jagodno-ID42cxE.html#d2a803a813
"24,67 m²","Wrocław, Śródmieście, Plac Grunwaldzki",2 pokoje,13 596 zł/m²,https://www.otodom.pl/oferta/mikro-apartament-przy-odrze-pl-grunwldzki-klima-ID42cuf.html#d2a803a813
"24,67 m²","Wrocław, Fabryczna",2 pokoje,13 596 zł/m²,https://www.otodom.pl/oferta/budynek-mieszkalno-uslugowy-15-km-od-wroclawia-ID41EGF.html#d2a803a813
39 m²,"Wrocław, Stare Miasto, Szczepin",2 pokoje,10 478 zł/m²,https://www.otodom.pl/oferta/2-pokoje-39-m2-centrum-zielona-okolica-ID42cgO.html#d2a803a813
"59,30 m²","Wrocław, Psie Pole, Poświętne",3 pokoje,6 953 zł/m²,https://www.otodom.pl/oferta/3-pok-dwustronne-super-oferta-ID42cdj.html#d2a803a813
54 m²,"Wrocław, Psie Pole, Poświętne",3 pokoje,7 574 zł/m²,https://www.otodom.pl/oferta/super-cena-3-pok-kamienskiego-ID42caU.html#d2a803a813
37 m²,"Wrocław, Fabryczna, Grabiszyn",2 pokoje,9 189 zł/m²,https://www.otodom.pl/oferta/okazja-okolice-ul-ksiegowej-grabiszyn-37-m-2-pok-ID42c7w.html#d2a803a813
51 m²,"Wrocław, Krzyki",2 pokoje,7 451 zł/m²,https://www.otodom.pl/oferta/rozklad-2-pokoje-balkon-krzyki-sky-tower-ID42bIH.html#d2a803a813
"57,01 m²","Wrocław, Fabryczna, Żerniki",3 pokoje,8 300 zł/m²,https://www.otodom.pl/oferta/mieszkanie-57-01-m-wroclaw-ID40Sek.html#d2a803a813
"38,71 m²","Wrocław, Fabryczna, Żerniki",2 pokoje,9 005 zł/m²,https://www.otodom.pl/oferta/mieszkanie-38-71-m-wroclaw-ID40RUB.html#d2a803a813
35 m²,"Wrocław, Krzyki, Księże Małe",2 pokoje,9 971 zł/m²,https://www.otodom.pl/oferta/piekne-mieszkanie-dwupokojowe-na-ksiazu-ID42bqT.html#d2a803a813
35 m²,"Wrocław, Krzyki",2 pokoje,9 971 zł/m²,https://www.otodom.pl/oferta/mieszkanie-77-28-m-wroclaw-ID42bo3.html#d2a803a813
35 m²,"Wrocław, Krzyki",2 pokoje,9 971 zł/m²,https://www.otodom.pl/oferta/kameralna-inwestycja-na-ksiezu-malym-ID42bnC.html#d2a803a813
35 m²,"Wrocław, Krzyki",2 pokoje,9 971 zł/m²,https://www.otodom.pl/oferta/kameralna-inwestycja-na-ksiezu-malym-ID42bn6.html#d2a803a813
46 m²,"Wrocław, Fabryczna, Żerniki",3 pokoje,7 370 zł/m²,https://www.otodom.pl/oferta/komfortowe-jasne-mieszkanie-w-cichej-okolicy-ID42b94.html#d2a803a813
"34,32 m²","Wrocław, Krzyki, Huby",2 pokoje,8 421 zł/m²,https://www.otodom.pl/oferta/2-pokoje-balkon-i-media-miejskie-dla-studenta-um-ID42b8S.html#d2a803a813
65 m²,"Wrocław, Krzyki, Południe",2 pokoje,7 385 zł/m²,https://www.otodom.pl/oferta/okolice-joanitow-balkon-mozliwosc-4-kawalerek-ID42b0h.html#d2a803a813
128 m²,"Wrocław, Śródmieście",3 pokoje,9 063 zł/m²,https://www.otodom.pl/oferta/dwupoziomowy-apartament-na-osiedlu-akademickim-ID42anD.html#d2a803a813
128 m²,"Wrocław, Fabryczna, Muchobór Wielki",3 pokoje,9 063 zł/m²,https://www.otodom.pl/oferta/dom-na-muchoborze-wielkim-idealny-na-biuro-ID42an8.html#d2a803a813
258 m²,"Wrocław, Fabryczna, Muchobór Wielki",5 pokoi,działka 400 m²,https://www.otodom.pl/oferta/dom-na-muchoborze-wielkim-idealny-na-biuro-ID42an7.html#d2a803a813
276 m²,"Wrocław, Krzyki, Ołtaszyn",4 pokoje,działka 1 030 m²,https://www.otodom.pl/oferta/dom-wolnostojacy-z-pieknym-ogrodem-oltaszyn-ID42aiD.html#d2a803a813
47 m²,"Wrocław, Krzyki, Wojszyce",2 pokoje,9 872 zł/m²,https://www.otodom.pl/oferta/nowoczesne-sliczne-2-pok-klimatyzacja-balkon-ID42a6b.html#d2a803a813
64 m²,"Wrocław, Krzyki, Huby",2 pokoje,11 250 zł/m²,https://www.otodom.pl/oferta/dla-inwestora-dworzec-pkp-4-mikrokawalerki-ID42a5v.html#d2a803a813
23 m²,"Wrocław, Stare Miasto",1 pokój,14 783 zł/m²,https://www.otodom.pl/oferta/wroclaw-stare-miasto-ul-ruska-ID429Ag.html#d2a803a813
13 m²,"Wrocław, Stare Miasto",1 pokój,16 923 zł/m²,https://www.otodom.pl/oferta/na-sprzedaz-studio-13-mkw-ul-ruska-ID429Ae.html#d2a803a813
13 m²,"Wrocław, Śródmieście",1 pokój,16 923 zł/m²,https://www.otodom.pl/oferta/lokal-uzytkowy-67-65-m-wroclaw-ID429z3.html#d2a803a813
13 m²,"Wrocław, Fabryczna, Popowice",1 pokój,16 923 zł/m²,https://www.otodom.pl/oferta/nowa-inwestycja-port-popowice-pp-i-c-c1-2-m4-ID424le.html#d2a803a813
13 m²,"Wrocław, Fabryczna, Popowice",1 pokój,16 923 zł/m²,https://www.otodom.pl/oferta/nowa-inwestycja-port-popowice-pp-i-c-c1-4-m1-ID424fJ.html#d2a803a813
13 m²,"Wrocław, Fabryczna, Popowice",1 pokój,16 923 zł/m²,https://www.otodom.pl/oferta/nowa-inwestycja-port-popowice-pp-i-c-c2-1-m2-ID424k6.html#d2a803a813
13 m²,"Wrocław, Fabryczna, Popowice",1 pokój,16 923 zł/m²,https://www.otodom.pl/oferta/nowa-inwestycja-port-popowice-pp-i-b-b1-2-m2-ID424ko.html#d2a803a813
13 m²,"Wrocław, Fabryczna, Popowice",1 pokój,16 923 zł/m²,https://www.otodom.pl/oferta/nowa-inwestycja-port-popowice-pp-i-b-b2-8-m6-ID424kw.html#d2a803a813
13 m²,"Wrocław, Fabryczna, Popowice",1 pokój,16 923 zł/m²,https://www.otodom.pl/oferta/nowa-inwestycja-port-popowice-pp-i-c-c2-6-m4-ID424l5.html#d2a803a813
13 m²,"Wrocław, Fabryczna, Popowice",1 pokój,16 923 zł/m²,https://www.otodom.pl/oferta/nowa-inwestycja-port-popowice-pp-i-c-c1-1-m4-ID424l7.html#d2a803a813
36 m²,"Wrocław, Fabryczna, Muchobór Wielki",2 pokoje,7 361 zł/m²,https://www.otodom.pl/oferta/2pokojowe-na-muchoborze-rozklad-ID429rj.html#d2a803a813
36 m²,"Wrocław, dolnośląskie",2 pokoje,7 361 zł/m²,https://www.otodom.pl/oferta/lokal-uslugowy-z-najemca-rossmann-7-6-ID41zHt.html#d2a803a813
52 m²,"Wrocław, Fabryczna, Kozanów",3 pokoje,7 212 zł/m²,https://www.otodom.pl/oferta/okolice-ul-piotra-ignuta-3pok-52m2-kozanow-ID4297c.html#d2a803a813
52 m²,"Wrocław, Fabryczna, Ratyń",3 pokoje,7 212 zł/m²,https://www.otodom.pl/oferta/ratyn-mw-mn-mpzp-1-5ha-ID4290u.html#d2a803a813
52 m²,"Wrocław, Fabryczna",3 pokoje,7 212 zł/m²,https://www.otodom.pl/oferta/lokal-uzytkowy-640-m-wroclaw-ID428PV.html#d2a803a813
72 m²,"Wrocław, Krzyki, Jagodno",3 pokoje,8 736 zł/m²,https://www.otodom.pl/oferta/nowoczesne-przestronne-sliczne-3-pok-z-ogrodem-ID428x4.html#d2a803a813
"62,20 m²","Wrocław, Fabryczna, Grabiszyn",3 pokoje,7 684 zł/m²,https://www.otodom.pl/oferta/3-pokoje-mieszkanie-w-centrum-z-widokiem-na-park-ID428uj.html#d2a803a813
"76,41 m²","Wrocław, Fabryczna, Grabiszyn",3 pokoje,7 500 zł/m²,https://www.otodom.pl/oferta/komfortowe-m3-centrum-w-sasiedztwie-parku-ID428ui.html#d2a803a813
"76,41 m²","Wrocław, Fabryczna, Marszowice",3 pokoje,7 500 zł/m²,https://www.otodom.pl/oferta/prestizowe-eleganckie-apartamenty-zachod-wroclawia-ID428u2.html#d2a803a813
108 m²,"Wrocław, Krzyki, Borek",3 pokoje,11 102 zł/m²,https://www.otodom.pl/oferta/apartament-krzyki-borek-raclawicka-ID428pD.html#d2a803a813
"174,60 m²","Wrocław, Krzyki, Rakowiec",5 pokoi,5 670 zł/m²,https://www.otodom.pl/oferta/okolice-ul-mierniczej-pelen-rozklad-tylko-u-nas-ID428l0.html#d2a803a813
"174,60 m²","Wrocław, Psie Pole, Poświętne",5 pokoi,5 670 zł/m²,https://www.otodom.pl/oferta/lokal-uslugowy-72-m2-kamienskiego-nowa-inwestycja-ID428jm.html#d2a803a813
"174,60 m²","Wrocław, Fabryczna, Grabiszyn",5 pokoi,5 670 zł/m²,https://www.otodom.pl/oferta/lokal-uslugowy-w-super-lokalizacji-2020rok-ID4285n.html#d2a803a813
"174,60 m²","Wrocław, Stare Miasto",5 pokoi,5 670 zł/m²,https://www.otodom.pl/oferta/biuro-20-mkw-ul-kielbasnicza-art-hotel-ID4282Y.html#d2a803a813
"174,60 m²","Wrocław, Fabryczna, Muchobór Wielki",5 pokoi,5 670 zł/m²,https://www.otodom.pl/oferta/dzialka-inwestycyjna-przy-obwodnicy-wroclawia-muc-ID427Ze.html#d2a803a813
"72,22 m²","Wrocław, dolnośląskie",3 pokoje,10 696 zł/m²,https://www.otodom.pl/oferta/3-pokoje-centrum-idealne-dla-rodziny-ID427XP.html#d2a803a813
"35,95 m²","Wrocław, dolnośląskie",1 pokój,13 435 zł/m²,https://www.otodom.pl/oferta/kawalerka-w-centrum-wroclawia-2020-ID427XO.html#d2a803a813
"57,50 m²","Wrocław, Krzyki, Jagodno",3 pokoje,7 300 zł/m²,https://www.otodom.pl/oferta/gotowe-3-pok-promocyjna-cena-krzyki-ID427XN.html#d2a803a813
"87,25 m²","Wrocław, Stare Miasto",3 pokoje,8 011 zł/m²,https://www.otodom.pl/oferta/mieszkanie-dla-inwestora-na-plycie-rynku-ID427Gf.html#d2a803a813
"87,25 m²","Wrocław, Śródmieście",3 pokoje,8 011 zł/m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-a1-8-m2-ID41SnA.html#d2a803a813
"87,25 m²","Wrocław, Śródmieście",3 pokoje,8 011 zł/m²,https://www.otodom.pl/oferta/promenady-wroclawskie-a1-8-m3-ID41SnG.html#d2a803a813
"87,25 m²","Wrocław, Śródmieście",3 pokoje,8 011 zł/m²,https://www.otodom.pl/oferta/promenady-wroclawskie-a1-4-m4-ID41SkG.html#d2a803a813
"87,25 m²","Wrocław, Śródmieście",3 pokoje,8 011 zł/m²,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-a1-5-m1-ID41SkM.html#d2a803a813
"72,10 m²","Wrocław, Stare Miasto",3 pokoje,9 001 zł/m²,https://www.otodom.pl/oferta/wysokiej-jakosci-inwestycja-w-centrum-miasta-ID43Zm4.html#debdca7384
88 m²,"Wrocław, Krzyki",2 pokoje,7 500 zł/m²,https://www.otodom.pl/oferta/mieszkanie-dwupoziomowe-na-krzykach-ID43Ve4.html#debdca7384
30 m²,"Wrocław, Krzyki",1 pokój,12 167 zł/m²,https://www.otodom.pl/oferta/urocza-kawalerka-blisko-dworca-glownego-pkp-ID43A5n.html#debdca7384
91 m²,"Wrocław, Krzyki",3 pokoje,7 143 zł/m²,https://www.otodom.pl/oferta/inwestycyjne-mieszkanie-w-klimatycznej-kamienicy-ID4275t.html#debdca7384
"45,95 m²","Wrocław, dolnośląskie",1 pokój,10 337 zł/m²,https://www.otodom.pl/oferta/przestronna-kawalerka-na-nadodrzu-ID426YE.html#debdca7384
"75,14 m²","Wrocław, dolnośląskie",3 pokoje,10 281 zł/m²,https://www.otodom.pl/oferta/2-pokoje-w-samym-centrum-wroclawia-ID426YD.html#debdca7384
"166,46 m²","Wrocław, Fabryczna",5 pokoi,5 641 zł/m²,https://www.otodom.pl/oferta/prestizowe-eleganckie-apartamenty-zachod-wroclawia-ID426U1.html#debdca7384
"53,87 m²","Wrocław, Fabryczna, Stabłowice",3 pokoje,6 590 zł/m²,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-funkcjonalny-rozklad-ID426QM.html#debdca7384
"53,87 m²","Wrocław, Krzyki",3 pokoje,6 590 zł/m²,https://www.otodom.pl/oferta/kameralna-inwestycja-na-ksiezu-malym-ID426Fy.html#debdca7384
"53,87 m²","Wrocław, Krzyki",3 pokoje,6 590 zł/m²,https://www.otodom.pl/oferta/kameralna-inwestycja-na-ksiezu-malym-ID426EH.html#debdca7384
"53,87 m²","Wrocław, Krzyki",3 pokoje,6 590 zł/m²,https://www.otodom.pl/oferta/kameralna-inwestycja-na-ksiezu-malym-ID426AV.html#debdca7384
"53,87 m²","Wrocław, Krzyki",3 pokoje,6 590 zł/m²,https://www.otodom.pl/oferta/kameralna-inwestycja-na-ksiezu-malym-ID426zB.html#debdca7384
"53,87 m²","Wrocław, Krzyki",3 pokoje,6 590 zł/m²,https://www.otodom.pl/oferta/kameralna-inwestycja-na-ksiezu-malym-ID426qb.html#debdca7384
"53,87 m²","Wrocław, Krzyki",3 pokoje,6 590 zł/m²,https://www.otodom.pl/oferta/kameralna-inwestycja-na-ksiezu-malym-ID426r1.html#debdca7384
"35,88 m²","Wrocław, Stare Miasto",1 pokój,9 755 zł/m²,https://www.otodom.pl/oferta/kawalerka-w-samym-centrum-wroclawia-ID426qK.html#debdca7384
"42,83 m²","Wrocław, Śródmieście",1 pokój,6 748 zł/m²,https://www.otodom.pl/oferta/trzebnicka-debickiego-kawalerka-ID426o2.html#debdca7384
"42,83 m²","Wrocław, Krzyki",1 pokój,6 748 zł/m²,https://www.otodom.pl/oferta/kameralna-inwestycja-na-ksiezu-malym-ID426mx.html#debdca7384
"42,83 m²","Wrocław, Krzyki",1 pokój,6 748 zł/m²,https://www.otodom.pl/oferta/kameralna-inwestycja-na-ksiezu-malym-ID426la.html#debdca7384
"42,83 m²","Wrocław, Krzyki",1 pokój,6 748 zł/m²,https://www.otodom.pl/oferta/kameralna-inwestycja-na-ksiezu-malym-ID426kH.html#debdca7384
"42,83 m²","Wrocław, Krzyki",1 pokój,6 748 zł/m²,https://www.otodom.pl/oferta/kameralna-inwestycja-na-ksiezu-malym-ID426kl.html#debdca7384
"60,50 m²","Wrocław, Krzyki, Tarnogaj",3 pokoje,8 413 zł/m²,https://www.otodom.pl/oferta/ostatnie-mieszkanie-3-pokoje-ciekawy-rozklad-ID426hC.html#debdca7384
"48,17 m²","Wrocław, Stare Miasto",3 pokoje,10 200 zł/m²,https://www.otodom.pl/oferta/centrum-miasta-kameralna-inwestycja-3pokoje-ID426hB.html#debdca7384
"48,17 m²","Wrocław, Śródmieście",3 pokoje,10 200 zł/m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-b-4-m9-ID425ao.html#debdca7384
"48,17 m²","Wrocław, Śródmieście",3 pokoje,10 200 zł/m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-b-3-m10-ID4257P.html#debdca7384
"48,17 m²","Wrocław, Śródmieście",3 pokoje,10 200 zł/m²,https://www.otodom.pl/oferta/mieszkanie-1-pokojowe-b-3-m2-ID4257S.html#debdca7384
"48,17 m²","Wrocław, Śródmieście",3 pokoje,10 200 zł/m²,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-b-4-m4-ID425a4.html#debdca7384
87 m²,"Wrocław, Śródmieście, Plac Grunwaldzki",3 pokoje,8 621 zł/m²,https://www.otodom.pl/oferta/piekne-mieszkanie-przy-pl-grunwaldzkim-ID425YY.html#debdca7384
87 m²,"Wrocław, Fabryczna, Leśnica",3 pokoje,8 621 zł/m²,https://www.otodom.pl/oferta/hala-produkcyjno-magazynowo-biurowa-ID425MP.html#debdca7384
"75,65 m²","Wrocław, Fabryczna, Kozanów",5 pokoi,6 993 zł/m²,https://www.otodom.pl/oferta/5-pokojowe-po-remoncie-inwestycyjne-pod-klucz-ID425ES.html#debdca7384
"107,71 m²","Wrocław, Psie Pole",5 pokoi,5 524 zł/m²,https://www.otodom.pl/oferta/5-pokoi-107-m2-ogrod-60m2-szereg-ID425Cw.html#debdca7384
42 m²,"Wrocław, Stare Miasto",2 pokoje,8 571 zł/m²,https://www.otodom.pl/oferta/okolice-ul-swidnickiej-2pokoje-swietna-lokalizacje-ID425wb.html#debdca7384
72 m²,"Wrocław, Śródmieście",4 pokoje,8 333 zł/m²,https://www.otodom.pl/oferta/ok-ul-zeromskiego-balkon-taras-piwnica-komorka-ID425cj.html#debdca7384
72 m²,"Wrocław, Śródmieście",4 pokoje,8 333 zł/m²,https://www.otodom.pl/oferta/mieszkanie-1-pokojowe-b-5-m5-ID425bb.html#debdca7384
72 m²,"Wrocław, Śródmieście",4 pokoje,8 333 zł/m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-b-3-m9-ID4259b.html#debdca7384
72 m²,"Wrocław, Śródmieście",4 pokoje,8 333 zł/m²,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-b-3-m4-ID42583.html#debdca7384
72 m²,"Wrocław, Śródmieście",4 pokoje,8 333 zł/m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-b-2-m9-ID4257I.html#debdca7384
72 m²,"Wrocław, Śródmieście",4 pokoje,8 333 zł/m²,https://www.otodom.pl/oferta/mieszkanie-1-pokojowe-b-2-m2-ID4256E.html#debdca7384
72 m²,"Wrocław, Śródmieście",4 pokoje,8 333 zł/m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-b-1-m9-ID4256i.html#debdca7384
72 m²,"Wrocław, Śródmieście",4 pokoje,8 333 zł/m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-b-1-m7-ID42567.html#debdca7384
72 m²,"Wrocław, Śródmieście",4 pokoje,8 333 zł/m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-b-1-m6-ID4255S.html#debdca7384
72 m²,"Wrocław, Śródmieście",4 pokoje,8 333 zł/m²,https://www.otodom.pl/oferta/mieszkanie-1-pokojowe-b-1-m2-ID4255q.html#debdca7384
"171,39 m²","Wrocław, Fabryczna",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/kameralne-osiedle-zielona-okolica-domy-150-172-mkw-ID42550.html#debdca7384
"171,39 m²","Wrocław, Śródmieście",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-b-1-m10-ID4254T.html#debdca7384
"171,39 m²","Wrocław, Śródmieście",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/mieszkanie-1-pokojowe-b-0-m10-ID4250N.html#debdca7384
"171,39 m²","Wrocław, Śródmieście",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-a2-9-m3-ID424Zm.html#debdca7384
"171,39 m²","Wrocław, Śródmieście",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-a2-5-m3-ID424Uj.html#debdca7384
"171,39 m²","Wrocław, Śródmieście",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-a2-4-m3-ID424Ud.html#debdca7384
"171,39 m²","Wrocław, Śródmieście",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/mieszkanie-4-pokojowe-a2-3-m5-ID424Ub.html#debdca7384
"171,39 m²","Wrocław, Śródmieście",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-a2-3-m4-ID424Ua.html#debdca7384
"171,39 m²","Wrocław, Śródmieście",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-a2-3-m3-ID424U6.html#debdca7384
"171,39 m²","Wrocław, Śródmieście",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-a2-2-m4-ID424U2.html#debdca7384
"171,39 m²","Wrocław, Psie Pole",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/biuro-123-8-mkw-od-zaraz-ID424Dh.html#debdca7384
"171,39 m²","Wrocław, Psie Pole",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/biuro-77-mkw-od-zaraz-ID424De.html#debdca7384
"171,39 m²","Wrocław, Psie Pole",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/biuro-108-mkw-balkon-od-zaraz-ID424Dd.html#debdca7384
"171,39 m²","Wrocław, Psie Pole",5 pokoi,działka 269 m²,https://www.otodom.pl/oferta/biuro-565-mkw-14-miejsc-parking-ID424Da.html#debdca7384
91 m²,"Wrocław, Krzyki",3 pokoje,7 242 zł/m²,https://www.otodom.pl/oferta/1-5-km-do-centrum-2-os-pokoje-salon-balkon-ID4243t.html#debdca7384
91 m²,"Wrocław, Krzyki",3 pokoje,7 132 zł/m²,https://www.otodom.pl/oferta/mieszkanie-po-remoncie-7000zl-m2-ID424mQ.html#debdca7384
91 m²,"Wrocław, Fabryczna, Popowice",3 pokoje,7 132 zł/m²,https://www.otodom.pl/oferta/nowa-inwestycja-port-popowice-pp-i-c-c2-6-m3-ID424l2.html#debdca7384
91 m²,"Wrocław, Fabryczna, Popowice",3 pokoje,7 132 zł/m²,https://www.otodom.pl/oferta/nowa-inwestycja-port-popowice-pp-i-c-c2-6-m2-ID424kM.html#debdca7384
91 m²,"Wrocław, Fabryczna, Popowice",3 pokoje,7 132 zł/m²,https://www.otodom.pl/oferta/nowa-inwestycja-port-popowice-pp-i-b-b1-0-m3-ID424kG.html#debdca7384
91 m²,"Wrocław, Fabryczna, Popowice",3 pokoje,7 132 zł/m²,https://www.otodom.pl/oferta/nowa-inwestycja-port-popowice-pp-i-b-b1-2-m3-ID424ka.html#debdca7384
91 m²,"Wrocław, Fabryczna, Popowice",3 pokoje,7 132 zł/m²,https://www.otodom.pl/oferta/nowa-inwestycja-port-popowice-pp-i-b-b1-3-m1-ID424k1.html#debdca7384
91 m²,"Wrocław, Fabryczna, Popowice",3 pokoje,7 132 zł/m²,https://www.otodom.pl/oferta/nowa-inwestycja-port-popowice-pp-i-c-c1-5-m1-ID424fY.html#debdca7384
"86,29 m²","Wrocław, Śródmieście, Plac Grunwaldzki",3 pokoje,8 692 zł/m²,https://www.otodom.pl/oferta/3-pokojowe-wyremontowane-oryginalne-86-m2-ID4232j.html#debdca7384
"39,77 m²","Wrocław, Psie Pole, Poświętne",2 pokoje,8 000 zł/m²,https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-z-balkonem-poswietne-a-2-9-ID424eo.html#debdca7384
"54,75 m²","Wrocław, Psie Pole, Poświętne",3 pokoje,7 100 zł/m²,https://www.otodom.pl/oferta/3-pokoje-nowe-poswietne-wroclaw-balkon-48-m2-a-3-1-ID424ei.html#debdca7384
